Wall time,Step,Value
1638784940.8651621,2003000,1.9966908693313599
1638785180.5267735,2006000,1.796623945236206
1638785420.4986744,2009000,1.539788007736206
1638785660.038147,2012000,2.6953823566436768
1638785899.946942,2015000,2.9802863597869873
1638786139.532598,2018000,1.378955602645874
1638786379.5450532,2021000,2.8994243144989014
1638786619.0665321,2024000,1.4029271602630615
1638786859.0031385,2027000,1.9654425382614136
1638787098.5209007,2030000,1.7324175834655762
1638787338.5256557,2033000,1.4219270944595337
1638787578.2017949,2036000,2.368297815322876
1638787818.2930262,2039000,2.2559518814086914
1638788057.7472157,2042000,1.1967785358428955
1638788298.0948887,2045000,1.2696080207824707
1638788537.5641391,2048000,2.270085096359253
1638788777.5921552,2051000,2.5614073276519775
1638789017.2580209,2054000,2.029684066772461
1638789257.4259114,2057000,1.2515573501586914
1638789497.203685,2060000,3.860085964202881
1638789737.2330356,2063000,2.8072264194488525
1638789976.912392,2066000,2.3505911827087402
1638790216.7526877,2069000,1.5946916341781616
1638790456.5012622,2072000,2.165919065475464
1638790696.538922,2075000,2.4130985736846924
1638790936.1592426,2078000,2.7028045654296875
1638791176.2504623,2081000,2.177757740020752
1638791415.952065,2084000,1.6745001077651978
1638791655.8264792,2087000,3.681683301925659
1638791895.5757318,2090000,2.548616886138916
1638792135.7770433,2093000,1.7823370695114136
1638792375.2930586,2096000,2.291593313217163
1638792615.1551058,2099000,2.1760966777801514
1638792864.8910801,2102000,2.6614863872528076
1638793105.4287515,2105000,3.4284579753875732
1638793345.0448344,2108000,2.33268141746521
1638793584.9589734,2111000,1.7176851034164429
1638793824.5119576,2114000,1.6584731340408325
1638794064.4469087,2117000,2.476991653442383
1638794304.206645,2120000,2.7446110248565674
1638794544.2081132,2123000,1.4020456075668335
1638794783.7333772,2126000,2.2198243141174316
1638795023.6927707,2129000,2.208604574203491
1638795263.307202,2132000,2.9502551555633545
1638795503.244408,2135000,1.9201136827468872
1638795743.0616567,2138000,1.8288841247558594
1638795983.1781967,2141000,2.197035551071167
1638796222.8321154,2144000,1.3649876117706299
1638796462.9523172,2147000,2.5948188304901123
1638796702.6402457,2150000,2.746479034423828
1638796943.2025132,2153000,2.3659138679504395
1638797182.8293703,2156000,2.621640682220459
1638797422.7070813,2159000,2.4732184410095215
1638797662.3533247,2162000,1.9803073406219482
1638797902.337168,2165000,1.7218157052993774
1638798142.080344,2168000,2.4139904975891113
1638798381.9577148,2171000,1.572368860244751
1638798621.494333,2174000,2.6364667415618896
1638798861.5997303,2177000,2.1533844470977783
1638799101.23221,2180000,1.847332239151001
1638799341.563236,2183000,1.5138020515441895
1638799581.1603692,2186000,1.939794659614563
1638799821.346912,2189000,2.152235507965088
1638800060.8841977,2192000,1.1000089645385742
1638800301.0322967,2195000,2.9224352836608887
1638800540.5536792,2198000,2.421865463256836
1638800793.611863,2201000,2.048231840133667
1638801033.2873707,2204000,2.5445001125335693
1638801273.4753325,2207000,1.9396666288375854
1638801513.130226,2210000,1.2416489124298096
1638801753.2534034,2213000,1.5781848430633545
1638801992.7846687,2216000,1.4580729007720947
1638802232.8274927,2219000,2.1996920108795166
1638802472.290222,2222000,2.1377322673797607
1638802712.1773138,2225000,1.7569892406463623
1638802951.6713946,2228000,1.887916088104248
1638803191.79739,2231000,2.2216367721557617
1638803431.4827058,2234000,1.829761266708374
1638803671.4348588,2237000,1.6897896528244019
1638803911.1179454,2240000,1.622490406036377
1638804151.315141,2243000,1.668489694595337
1638804390.914061,2246000,2.156038999557495
1638804630.8574796,2249000,3.0138912200927734
1638804870.4438665,2252000,1.44827401638031
1638805110.5155272,2255000,2.132235527038574
1638805350.1448689,2258000,2.3626949787139893
1638805590.225276,2261000,2.0342905521392822
1638805830.0270278,2264000,2.257416248321533
1638806069.9477558,2267000,4.162999629974365
1638806309.4935684,2270000,2.5399510860443115
1638806549.4397643,2273000,2.4921727180480957
1638806788.9467158,2276000,2.1030473709106445
1638807028.993169,2279000,2.312434434890747
1638807268.73341,2282000,2.0326459407806396
1638807508.9329755,2285000,1.9789385795593262
1638807748.5679429,2288000,2.1679797172546387
1638807988.653713,2291000,2.433387041091919
1638808228.1616893,2294000,3.080657720565796
1638808468.1514769,2297000,2.1556365489959717
1638808720.9234612,2300000,3.0724220275878906
1638808960.364303,2303000,1.9485852718353271
1638809199.7715719,2306000,1.8551595211029053
1638809439.8170733,2309000,2.635154962539673
1638809679.5702198,2312000,3.522315502166748
1638809919.7048905,2315000,2.004911422729492
1638810159.0672047,2318000,1.9265542030334473
1638810399.0908058,2321000,2.4067978858947754
1638810638.695044,2324000,2.3426334857940674
1638810878.6031458,2327000,1.8052089214324951
1638811118.2276208,2330000,2.112668514251709
1638811358.1059961,2333000,1.741558313369751
1638811597.6338577,2336000,2.5917441844940186
1638811837.7501397,2339000,1.9707393646240234
1638812077.1432967,2342000,2.311199426651001
1638812317.0585837,2345000,2.901430606842041
1638812556.7923727,2348000,2.3500547409057617
1638812796.9008589,2351000,2.24872088432312
1638813036.377872,2354000,2.051936626434326
1638813276.5255096,2357000,1.3882144689559937
1638813516.1284728,2360000,2.774522304534912
1638813756.2377322,2363000,2.2254714965820312
1638813995.805054,2366000,2.8428382873535156
1638814236.1594703,2369000,2.3105006217956543
1638814475.8252654,2372000,1.6732945442199707
1638814716.0121527,2375000,2.3192245960235596
1638814955.5843248,2378000,2.5688114166259766
1638815195.7642894,2381000,1.4807653427124023
1638815435.6646554,2384000,1.718817949295044
1638815675.7824461,2387000,2.189263105392456
1638815915.6244094,2390000,1.972934603691101
1638816155.78559,2393000,2.6765360832214355
1638816395.6433666,2396000,2.8035125732421875
1638816635.774061,2399000,3.2223258018493652
1638816886.807858,2402000,2.637432813644409
1638817126.8903031,2405000,2.427558660507202
1638817366.5429046,2408000,1.7790377140045166
1638817606.5346403,2411000,2.5479533672332764
1638817846.1847177,2414000,1.0977762937545776
1638818086.1261168,2417000,2.3964335918426514
1638818325.8437395,2420000,2.153428554534912
1638818566.0439315,2423000,1.6042472124099731
1638818805.5484228,2426000,2.4647295475006104
1638819045.5689788,2429000,1.1797789335250854
1638819285.3544216,2432000,1.9542667865753174
1638819525.4542058,2435000,1.8735493421554565
1638819765.2786913,2438000,2.4952011108398438
1638820005.4161563,2441000,1.4571938514709473
1638820245.1850946,2444000,1.8298269510269165
1638820485.1532042,2447000,1.8459545373916626
1638820724.9313471,2450000,1.5568182468414307
1638820965.0375495,2453000,1.8064948320388794
1638821204.8458564,2456000,1.589107632637024
1638821444.9410317,2459000,1.2813574075698853
1638821684.688729,2462000,1.8441030979156494
1638821925.0330403,2465000,1.3662289381027222
1638822164.5829358,2468000,2.3794655799865723
1638822404.683586,2471000,2.4941699504852295
1638822644.4553838,2474000,1.5663970708847046
1638822884.6770804,2477000,1.9030230045318604
1638823124.3572745,2480000,1.14232337474823
1638823364.4386666,2483000,1.3378336429595947
1638823604.2792776,2486000,1.3155992031097412
1638823844.2814786,2489000,2.2516684532165527
1638824083.9834452,2492000,1.3541245460510254
1638824324.0238862,2495000,1.4477697610855103
1638824563.722474,2498000,2.1224069595336914
1638824818.5501325,2501000,1.88347589969635
1638825058.2454388,2504000,3.8186540603637695
1638825298.4734771,2507000,3.147120952606201
1638825538.1334033,2510000,1.6793403625488281
1638825778.2747421,2513000,2.375401258468628
1638826017.8429277,2516000,2.597313165664673
1638826258.1417007,2519000,1.3818036317825317
1638826497.858437,2522000,1.335314393043518
1638826738.017089,2525000,2.488236427307129
1638826977.8772058,2528000,2.1004819869995117
1638827217.8345375,2531000,1.4245458841323853
1638827457.5777974,2534000,1.788807988166809
1638827697.7094426,2537000,1.927173376083374
1638827937.4423594,2540000,1.9835789203643799
1638828177.500801,2543000,1.6729364395141602
1638828417.0535161,2546000,1.1985549926757812
1638828657.1701484,2549000,1.8637844324111938
1638828896.9735863,2552000,1.7395459413528442
1638829137.025429,2555000,1.4476573467254639
1638829376.7047813,2558000,1.9834553003311157
1638829616.7581236,2561000,2.1864736080169678
1638829856.3575847,2564000,2.353468418121338
1638830096.3509026,2567000,2.462334632873535
1638830335.9782043,2570000,1.7563761472702026
1638830575.9690154,2573000,1.9247064590454102
1638830815.486204,2576000,2.1334636211395264
1638831055.6246545,2579000,1.3606622219085693
1638831295.424739,2582000,2.3574886322021484
1638831535.597157,2585000,1.4369651079177856
1638831775.46117,2588000,2.182756185531616
1638832015.5879107,2591000,2.0780811309814453
1638832255.2314672,2594000,1.4094057083129883
1638832495.4209557,2597000,1.6742995977401733
1638832745.7541678,2600000,2.8629353046417236
1638832985.2657788,2603000,3.016545057296753
1638833224.9580953,2606000,2.0684258937835693
1638833464.9075236,2609000,2.5949671268463135
1638833704.5087833,2612000,1.7183088064193726
1638833944.5124862,2615000,2.311000347137451
1638834184.1586454,2618000,2.3038699626922607
1638834424.06323,2621000,1.8626834154129028
1638834663.4790814,2624000,2.3985328674316406
1638834903.5441735,2627000,2.174311637878418
1638835143.0769167,2630000,1.5718177556991577
1638835382.9038231,2633000,2.3444390296936035
1638835622.5353014,2636000,1.843338966369629
1638835862.6484609,2639000,2.058027505874634
1638836102.3444595,2642000,2.0722904205322266
1638836342.462746,2645000,1.4589136838912964
1638836582.2651033,2648000,2.350686550140381
1638836822.2727604,2651000,2.32629132270813
1638837061.6962788,2654000,1.6981878280639648
1638837301.537682,2657000,2.3211047649383545
1638837541.0422912,2660000,1.659171462059021
1638837780.9816315,2663000,3.024599075317383
1638838020.4804978,2666000,1.9662069082260132
1638838260.3979197,2669000,2.04938006401062
1638838499.8849251,2672000,2.0614089965820312
1638838740.030246,2675000,2.3292770385742188
1638838979.6987178,2678000,1.6598575115203857
1638839219.633356,2681000,1.279079556465149
1638839459.1918807,2684000,2.091580867767334
1638839699.134133,2687000,1.7114901542663574
1638839938.8580923,2690000,1.2372374534606934
1638840178.904866,2693000,1.6913235187530518
1638840418.5460956,2696000,2.404921293258667
1638840658.6736405,2699000,2.1432363986968994
1638840908.5488198,2702000,1.6686753034591675
1638841148.548673,2705000,3.3482930660247803
1638841388.1243646,2708000,2.0936696529388428
1638841627.9619462,2711000,1.4335740804672241
1638841867.4798214,2714000,1.298720121383667
1638842107.461531,2717000,1.8254871368408203
1638842347.049009,2720000,2.1240103244781494
1638842586.993437,2723000,2.0832738876342773
1638842826.5029035,2726000,2.214184045791626
1638843066.343996,2729000,2.2474427223205566
1638843305.869716,2732000,2.221656084060669
1638843545.9423778,2735000,2.0217161178588867
1638843785.9649131,2738000,1.7663118839263916
1638844025.8301237,2741000,2.005821943283081
1638844265.4259813,2744000,2.2156200408935547
1638844505.3918314,2747000,1.5468029975891113
1638844745.0804346,2750000,1.8396103382110596
1638844985.0449889,2753000,2.4593472480773926
1638845224.6129458,2756000,1.715056300163269
1638845464.6058307,2759000,1.1039795875549316
1638845704.3362966,2762000,1.3314238786697388
1638845944.3780994,2765000,1.5700498819351196
1638846183.988494,2768000,2.8114490509033203
1638846424.0974705,2771000,1.5422677993774414
1638846663.6464598,2774000,2.4576961994171143
1638846903.745924,2777000,1.4597485065460205
1638847143.2872348,2780000,1.849858045578003
1638847383.298936,2783000,1.1244622468948364
1638847622.78732,2786000,2.115217685699463
1638847862.5697014,2789000,1.845016360282898
1638848102.2328043,2792000,2.177309274673462
1638848342.4632246,2795000,1.4075742959976196
1638848581.9793038,2798000,1.8567276000976562
1638848833.0191522,2801000,0.9548687934875488
1638849072.6393394,2804000,1.6827088594436646
1638849312.4688206,2807000,1.4944325685501099
1638849552.1408992,2810000,1.336532473564148
1638849791.8909144,2813000,2.7281875610351562
1638850031.4484537,2816000,1.5438876152038574
1638850271.6557655,2819000,1.979181170463562
1638850511.3939757,2822000,2.5022318363189697
1638850751.3607543,2825000,1.3430196046829224
1638850991.078211,2828000,1.3303741216659546
1638851230.9637105,2831000,1.5333598852157593
1638851470.639788,2834000,1.4171183109283447
1638851710.725332,2837000,1.7649694681167603
1638851950.3989189,2840000,1.726527214050293
1638852190.2657926,2843000,2.26728892326355
1638852429.8943603,2846000,1.9797437191009521
1638852669.840176,2849000,1.1304984092712402
1638852909.30129,2852000,1.9899482727050781
1638853149.3321285,2855000,1.733252763748169
1638853389.0159872,2858000,2.1030755043029785
1638853629.2713227,2861000,1.1946755647659302
1638853869.082136,2864000,3.318685293197632
1638854109.1579862,2867000,2.1886603832244873
1638854348.7099483,2870000,1.11286199092865
1638854588.6941695,2873000,1.4974374771118164
1638854828.2431917,2876000,1.5329047441482544
1638855068.245006,2879000,1.4210866689682007
1638855307.9296725,2882000,2.432655096054077
1638855547.9872937,2885000,2.3564000129699707
1638855787.66547,2888000,1.706307291984558
1638856027.726417,2891000,1.6414287090301514
1638856267.3279324,2894000,1.376052737236023
1638856507.3575816,2897000,1.7691863775253296
1638856758.3310008,2900000,2.490208148956299
1638856997.8329065,2903000,0.8723345994949341
1638857237.5987046,2906000,2.4246840476989746
1638857477.7232375,2909000,1.7243502140045166
1638857717.3241394,2912000,1.7002838850021362
1638857957.4981754,2915000,0.9726743102073669
1638858197.1130984,2918000,0.9374714493751526
1638858437.010743,2921000,1.6732635498046875
1638858676.6786792,2924000,1.6615208387374878
1638858916.7240245,2927000,2.3195202350616455
1638859156.3248453,2930000,2.3328394889831543
1638859396.284863,2933000,1.8128347396850586
1638859635.9427502,2936000,1.6431248188018799
1638859875.832846,2939000,2.7058091163635254
1638860115.6020088,2942000,3.3441646099090576
1638860355.5206537,2945000,2.6108992099761963
1638860595.0332859,2948000,2.831367254257202
1638860835.0371606,2951000,2.4230096340179443
1638861074.7298687,2954000,2.1747682094573975
1638861314.9542792,2957000,2.044551372528076
1638861554.5793142,2960000,1.4258692264556885
1638861794.5652678,2963000,2.433946371078491
1638862034.2351913,2966000,2.0329127311706543
1638862274.3658826,2969000,1.7611554861068726
1638862513.93774,2972000,2.0234873294830322
1638862754.0961823,2975000,1.6020302772521973
1638862993.7613828,2978000,1.9422231912612915
1638863234.013561,2981000,2.433866024017334
1638863473.5624812,2984000,1.3514888286590576
1638863713.4953275,2987000,2.345932960510254
1638863953.1563091,2990000,1.2025209665298462
1638864193.1576755,2993000,1.6965409517288208
1638864432.8705328,2996000,1.8997445106506348
1638864672.9398954,2999000,1.904068112373352
